FIPS,2014 OD,2015 OD,2016 OD,2017 OD,2018 OD,2019 OD,2020 OD
13107,13.72,7.2,17.19,18.59,17.7,17.8,11.4
13109,13.72,7.0,17.19,9.1,17.7,9.0,10.8
13111,22.5,14.8,27.3,18.59,17.7,22.3,34.5
13113,13.72,14.8,9.7,13.0,17.7,17.8,12.7
13115,13.72,14.9,18.5,16.4,20.4,18.9,23.4
13117,12.9,14.5,10.9,18.59,17.7,12.6,11.4
13119,13.72,14.8,25.7,18.59,17.7,17.8,23.4
13121,13.72,14.5,17.19,18.59,16.2,17.8,23.4
13123,17.4,14.8,21.3,26.6,17.8,20.8,23.4
13125,13.72,14.8,13.3,14.3,15.5,17.8,23.4
13127,13.72,14.8,17.19,19.2,15.8,16.6,25.4
13129,13.72,14.8,17.19,18.59,18.2,14.5,16.4
13131,5.3,14.8,6.5,7.8,6.3,17.8,23.4
13133,13.72,10.7,10.7,12.1,17.7,10.5,14.7
13135,13.72,14.8,17.19,10.4,10.7,8.8,23.4
13137,13.72,11.4,17.19,14.5,17.7,17.8,23.4
13139,13.72,14.8,16.1,18.59,17.7,15.9,23.4
13141,6.2,14.8,7.7,8.8,7.9,9.8,23.4
13143,13.72,14.8,17.19,18.59,17.7,17.8,23.4
13145,8.6,9.7,14.0,10.9,17.7,17.8,17.3
13147,13.72,13.2,17.19,14.1,15.0,15.3,23.8
13149,13.72,13.4,17.19,18.59,17.7,17.8,23.4
13151,13.8,12.9,17.19,13.8,17.7,13.6,23.4
13153,8.6,14.8,10.2,18.59,10.6,12.3,23.4
13155,8.1,14.8,17.19,18.59,10.3,17.8,12.7
13157,16.7,22.5,20.0,18.59,17.7,20.2,23.4
13159,11.3,11.6,13.0,18.59,14.1,17.8,23.4
13161,13.72,17.9,17.19,23.7,17.7,17.8,23.4
13163,13.72,9.4,17.19,18.59,10.3,17.8,13.4
13165,13.72,7.8,9.4,9.5,17.7,9.4,23.4
13167,8.1,14.8,10.0,18.59,17.7,9.4,12.0
13169,13.72,12.3,12.3,16.1,17.7,17.8,23.4
13171,13.72,18.0,17.1,18.59,17.7,17.8,23.4
13173,13.72,14.8,17.19,18.59,8.3,17.8,12.3
13175,13.72,12.2,14.8,14.2,13.1,12.8,19.0
13177,13.72,8.7,17.19,18.59,9.4,10.1,12.5
13179,9.1,14.8,17.19,11.9,12.7,10.7,23.4
13181,10.8,14.8,17.19,16.1,17.7,17.8,18.9
13183,10.2,14.8,17.19,14.6,11.8,17.8,15.0
13185,6.0,14.8,8.9,18.59,9.0,8.1,23.4
13187,13.6,14.8,21.4,25.3,17.7,17.8,23.4
13189,9.7,9.9,11.8,18.59,15.8,14.6,23.4
13191,13.72,14.8,17.6,15.9,17.7,17.8,23.4
13193,13.72,14.8,7.8,7.9,7.5,8.8,23.4
13195,24.9,14.8,17.19,18.59,17.7,22.7,29.2
13197,7.2,7.4,17.19,18.59,9.7,8.8,23.4
13199,13.2,15.0,17.19,18.59,17.1,15.7,23.4
13201,9.2,14.8,10.7,18.59,17.7,17.8,17.4
13205,7.3,14.8,7.9,10.1,17.7,8.9,11.2
13207,13.72,14.8,14.2,15.0,17.7,17.8,23.4
13209,13.72,9.8,10.5,18.59,17.7,11.7,15.0
13211,13.72,9.9,17.19,13.3,17.7,11.6,16.2
13213,24.4,14.8,17.19,25.8,17.7,17.8,29.6
13215,13.72,14.8,17.19,12.7,17.7,17.8,23.4
13217,13.72,12.0,17.19,18.59,12.4,13.8,19.5
13219,10.2,9.9,17.19,18.59,17.7,17.8,23.4
13221,13.72,14.8,13.3,15.9,17.7,17.8,20.5
13223,13.72,14.8,20.4,18.59,17.7,17.8,24.2
13225,9.3,14.8,17.19,18.59,17.7,17.8,23.4
13227,15.8,14.5,17.19,22.2,18.6,17.8,21.6
13229,13.72,15.0,17.19,17.8,17.7,20.5,27.7
13231,8.6,9.9,17.19,11.9,17.7,17.8,23.4
13233,13.72,14.8,22.6,24.6,17.7,17.8,23.4
13235,8.1,8.8,10.6,12.8,10.8,11.8,23.4
13237,8.7,10.6,17.19,12.6,11.5,12.4,23.4
13239,13.72,8.4,9.6,10.3,9.8,10.1,13.9
13241,13.72,23.7,24.9,18.59,17.7,17.8,34.5
13243,4.7,14.8,17.19,6.8,6.1,6.7,23.4
13245,13.72,14.8,22.8,26.2,27.9,17.8,23.4
13247,13.72,13.3,16.9,18.59,17.7,17.8,23.4
13249,5.8,6.4,17.19,18.59,17.7,17.8,10.5
13251,13.72,7.6,17.19,9.2,8.3,9.1,12.2
13253,13.72,14.8,11.4,14.7,13.2,17.8,23.4
13255,14.2,14.8,16.8,17.5,17.7,17.8,23.4
13257,13.72,14.8,21.9,20.1,20.3,19.7,23.4
13259,6.3,7.3,17.19,8.4,17.7,17.8,10.6
13261,5.2,14.8,6.0,18.59,17.7,17.8,23.4
13263,13.72,14.8,17.19,18.59,12.3,14.3,20.7
13265,13.72,9.8,17.19,12.1,17.7,12.7,23.4
13267,13.72,14.6,16.3,18.59,15.0,14.6,23.4
13269,13.72,14.8,17.19,14.1,17.7,17.8,23.4
13271,8.5,14.8,11.0,18.59,10.7,11.6,23.4
13273,13.72,14.8,17.19,18.59,17.7,17.8,8.9
13275,6.2,14.8,7.0,7.9,17.7,17.8,23.4
13277,5.7,8.1,9.0,8.2,7.8,17.8,9.9
13279,13.72,12.1,17.19,18.59,17.7,17.8,18.3
13281,20.0,19.3,22.8,24.3,17.7,22.5,27.9
13283,6.4,7.0,8.5,8.6,8.2,17.8,23.4
13285,13.5,16.0,17.19,18.59,13.4,13.6,22.5
13287,13.72,14.8,17.19,18.59,17.7,10.7,23.4
13289,13.72,10.6,13.5,18.59,17.7,17.8,23.4
13291,14.7,17.6,17.19,19.4,20.6,17.8,30.0
13293,13.72,14.8,17.19,18.59,15.1,14.6,23.4
13295,13.72,15.1,18.9,18.59,17.7,20.7,23.4
13297,15.3,14.8,17.5,18.59,17.7,17.8,23.4
13299,24.9,14.8,17.1,18.59,17.4,17.8,23.4
13301,8.9,14.8,17.19,18.59,17.7,11.7,23.4
13303,13.72,14.8,17.19,7.8,17.7,7.7,9.7
13305,13.72,21.3,17.19,23.5,17.7,20.2,23.4
13307,13.72,6.6,7.5,7.6,7.3,17.8,9.7
13309,13.72,14.8,10.2,11.7,17.7,10.8,23.4
13311,13.72,14.8,20.7,18.9,20.9,17.8,29.8
13313,12.5,13.6,17.19,18.59,17.7,17.8,23.4
13315,13.72,7.8,9.4,9.0,17.7,8.8,23.4
13317,13.72,12.5,17.19,18.59,17.7,15.9,20.1
13319,13.72,14.8,10.7,18.59,11.6,17.8,15.3
13321,13.72,14.8,12.9,18.59,11.2,12.2,23.4
15001,11.2,11.6,12.4,18.59,17.7,11.0,23.4
15003,10.6,14.8,14.2,15.1,17.7,17.8,21.3
15005,13.72,14.8,17.19,18.59,19.4,17.8,23.4
15007,11.2,11.9,14.0,14.0,17.7,16.7,20.0
15009,13.4,11.8,12.4,18.59,15.3,17.8,23.4
16001,15.5,11.0,17.19,15.5,15.7,16.5,23.4
16003,13.72,14.8,17.19,13.2,17.7,13.8,15.6
16005,13.72,14.8,17.19,25.2,17.7,17.8,23.4
16007,13.72,14.8,19.9,18.9,19.2,17.8,23.6
16009,12.8,14.8,16.7,18.59,17.7,17.6,23.4
16011,13.0,9.9,12.6,11.5,12.3,17.8,23.4
16013,13.72,14.8,11.9,18.59,12.1,12.4,23.4
16015,13.72,14.8,17.1,17.2,17.7,17.8,21.3
16017,13.72,14.8,11.9,13.7,17.7,13.3,23.4
16019,18.9,14.8,17.19,18.59,17.7,17.8,21.3
16021,14.5,14.8,15.7,18.59,17.7,18.4,23.4
16023,13.72,10.0,17.19,12.2,17.7,17.8,15.5
16025,13.72,14.8,11.6,18.59,17.7,12.3,23.4
16027,13.72,14.8,17.19,18.59,11.4,9.7,23.4
16029,13.72,14.8,12.7,18.59,13.1,17.8,23.4
16031,8.5,10.3,10.3,11.6,12.4,12.7,23.4
16033,13.72,10.6,17.19,14.0,12.5,17.8,16.6
16035,8.2,14.8,10.8,18.59,10.4,17.8,23.4
16037,11.0,11.3,12.8,14.7,14.0,17.8,17.4
16039,13.72,10.3,11.5,14.2,11.7,16.3,14.7
16041,13.72,14.8,14.2,18.59,17.7,13.2,16.6
16043,7.7,8.9,17.19,18.59,17.7,11.2,23.4
16045,14.4,14.8,17.19,19.4,17.7,17.8,23.4
16047,13.72,14.8,10.4,18.59,11.3,17.8,13.0
16049,13.72,14.8,11.6,14.7,17.7,12.2,23.4
16051,6.1,7.4,8.3,18.59,17.7,8.6,23.4
16053,13.72,8.6,17.19,10.2,9.3,17.8,11.2
16055,13.72,13.3,17.19,14.5,14.4,17.8,19.8
16057,8.0,14.8,10.6,18.59,13.9,17.8,23.4
16059,10.9,13.4,17.19,18.59,13.8,17.8,23.4
16061,13.72,14.8,17.19,18.59,17.7,17.8,17.3
16063,13.72,10.2,11.6,18.59,12.7,17.8,15.7
16065,13.72,4.5,4.5,18.59,17.7,4.7,6.6
16067,11.6,13.2,12.6,13.4,17.7,13.9,23.4
16069,13.72,14.2,17.19,18.59,17.7,17.8,23.4
16071,10.1,14.8,12.5,13.4,17.7,14.0,18.0
16073,11.3,14.8,17.19,13.2,14.2,17.8,17.3
16075,11.7,17.4,17.19,15.0,16.0,17.1,19.8
16077,9.7,11.9,11.9,18.59,11.5,17.8,17.1
16079,16.5,18.9,22.4,18.59,24.1,22.1,28.9
16081,13.72,8.4,17.19,18.59,17.7,10.6,23.4
16083,13.72,17.4,17.19,18.59,17.7,17.8,29.5
16085,13.72,15.5,17.19,18.59,15.8,15.2,23.4
16087,7.5,14.8,17.19,11.2,17.7,17.8,12.4
17001,13.72,14.8,14.3,18.59,15.8,12.1,23.4
17003,8.4,14.8,17.19,18.59,10.7,11.0,13.3
17005,12.0,14.8,14.6,18.59,17.7,17.8,19.2
17007,13.72,14.8,17.19,18.8,17.7,17.8,23.4
17009,13.72,14.8,17.19,8.6,8.2,17.8,11.6
17011,13.72,14.8,17.19,15.9,13.9,15.0,23.4
17013,13.72,14.8,17.19,18.0,15.2,15.6,22.7
17015,7.9,10.3,17.19,18.59,9.4,17.8,23.4
17017,8.1,8.8,8.9,18.59,10.3,17.8,23.4
17019,13.72,14.5,12.3,16.4,15.2,17.8,22.6
17021,14.9,16.7,19.3,18.6,17.7,13.8,23.4
17023,13.72,14.1,15.8,18.59,16.2,17.8,21.9
17025,13.72,11.5,17.19,18.59,17.7,11.4,23.4
17027,13.72,14.8,11.4,12.1,10.5,11.3,23.4
17029,13.72,14.8,17.19,11.7,17.7,17.8,18.1
17031,11.9,13.3,17.19,23.7,23.4,26.3,37.0
17033,13.72,14.8,12.6,14.2,17.7,17.8,23.4
17035,13.72,7.9,9.0,18.59,17.7,17.8,23.4
17037,8.9,9.1,17.19,15.6,17.7,14.0,23.4
17039,13.72,14.8,21.2,18.59,17.7,17.8,23.4
17041,13.72,14.8,17.19,12.1,9.8,12.6,12.6
17043,9.9,14.8,17.19,15.8,17.7,17.8,23.4
17045,13.72,13.4,14.2,18.59,14.5,12.6,23.4
17047,12.4,14.8,16.3,17.5,15.8,16.2,23.4
17049,9.1,11.5,17.19,18.59,17.7,11.4,23.4
17051,13.72,14.8,17.8,18.59,17.7,17.8,20.7
17053,13.72,14.8,17.19,18.59,13.8,12.6,16.9
17055,13.72,14.8,17.19,18.59,20.4,17.8,34.7
17057,13.72,14.8,15.2,18.59,16.3,13.8,23.4
17059,17.9,16.2,22.1,18.59,17.7,20.7,24.9
17061,13.9,15.1,17.0,20.3,20.6,17.8,23.7
17063,15.6,14.8,24.5,17.4,17.7,27.0,23.4
17065,13.72,9.6,17.19,18.59,11.2,11.5,15.6
17067,13.72,8.0,8.5,9.7,10.4,17.8,13.5
17069,18.5,20.2,24.4,18.59,17.7,24.2,23.4
17071,13.72,14.8,17.19,11.1,10.0,17.8,23.4
17073,13.72,8.6,17.19,9.6,17.7,17.8,23.4
17075,16.5,14.8,17.19,19.8,23.1,24.8,24.9
17077,14.3,14.8,17.19,18.1,17.7,17.8,21.0
17079,9.6,14.8,17.19,18.59,17.7,17.8,23.4
17081,12.3,14.8,16.8,19.4,19.7,19.2,26.9
17083,13.72,14.8,17.19,40.3,31.5,25.5,23.4
17085,8.4,14.8,9.7,18.59,9.4,10.2,12.8
17087,13.1,11.2,13.5,18.59,14.7,17.8,23.4
17089,13.72,7.9,17.19,16.3,17.7,14.4,23.4
17091,13.72,15.9,18.0,18.59,17.7,17.8,23.4
17093,9.3,9.4,17.1,18.59,14.0,12.1,15.7
17095,13.72,13.2,17.19,16.6,14.2,16.5,19.6
17097,11.6,10.9,13.2,14.0,14.3,13.3,17.0
17099,18.3,24.5,17.19,18.59,17.7,17.8,23.4
17101,13.9,14.8,17.19,18.59,17.7,17.8,21.0
17103,13.72,14.8,15.2,16.0,17.7,17.8,21.1
17105,13.72,19.3,17.19,18.59,26.8,24.1,31.9
17107,11.1,14.8,15.5,15.7,17.7,14.0,23.4
17109,6.2,5.7,8.1,7.7,7.0,8.0,9.5
17111,12.8,14.8,17.8,25.4,17.7,14.5,23.4
17113,12.7,14.8,13.9,18.1,17.4,17.3,23.4
17115,13.72,14.8,16.2,16.8,18.6,17.8,23.4
17117,13.72,15.2,17.19,15.4,17.8,17.8,24.2
17119,13.72,27.1,17.19,18.59,39.3,17.8,23.4
17121,20.8,23.0,17.19,25.3,23.6,28.3,36.7
17123,9.7,14.8,17.19,12.8,17.7,17.8,21.3
17125,13.72,12.9,17.19,18.59,17.7,17.8,18.2
17127,16.6,16.9,17.19,18.59,19.6,23.7,23.4
17129,13.72,14.3,14.3,18.59,17.7,16.0,23.4
17131,13.72,9.1,17.19,18.59,11.9,17.8,14.6
17133,13.72,14.8,17.19,18.59,13.8,17.8,17.9
17135,13.3,15.0,17.19,19.5,17.7,17.8,30.4
17137,15.3,12.1,17.19,18.59,17.7,14.1,23.4
17139,13.72,14.8,7.7,18.59,17.7,9.7,10.9
17141,13.72,14.8,17.2,15.3,17.7,15.8,18.7
17143,15.7,19.9,18.9,30.5,17.7,17.8,23.8
17145,13.72,13.6,20.8,18.59,17.7,16.0,23.0
17147,8.2,8.4,17.19,12.0,9.7,17.8,23.4
17149,9.6,9.8,13.2,18.59,17.7,13.1,23.4
17151,16.6,18.0,17.19,19.5,17.7,20.4,26.0
17153,11.3,11.5,13.1,15.0,17.7,17.8,18.9
17155,13.72,14.8,19.6,18.59,17.7,20.6,24.7
17157,15.2,14.8,17.19,15.0,18.4,14.8,23.4
17159,13.72,9.7,9.8,11.1,17.7,10.9,13.8
17161,9.8,9.6,11.8,14.6,12.0,17.8,23.4
17163,17.3,13.6,16.1,18.59,25.2,26.8,23.4
17165,24.7,25.2,26.5,29.3,17.7,36.2,23.4
17167,13.72,20.2,17.19,18.59,21.0,19.4,23.4
17169,13.72,14.8,8.4,9.6,8.6,17.8,11.4
17171,13.72,9.7,11.7,18.59,17.7,17.8,15.0
17173,10.3,10.0,17.19,14.1,17.7,17.8,19.2
17175,13.72,14.8,17.19,14.4,17.7,15.0,23.4
17177,11.7,14.5,17.19,18.59,17.7,17.8,19.8
17179,13.72,15.8,17.19,23.4,18.8,17.8,23.4
17181,13.1,14.8,16.8,19.9,17.7,18.6,23.4
17183,13.72,14.8,17.19,28.4,17.7,17.8,23.4
17185,13.72,11.3,15.2,18.59,17.7,13.4,23.4
17187,13.72,6.6,7.5,18.59,17.7,17.8,23.4
17189,13.72,15.0,17.19,15.2,13.7,17.8,21.0
17191,13.72,9.9,9.9,10.0,17.7,17.8,23.4
17193,11.7,14.8,13.5,18.59,17.7,17.8,23.4
17195,13.72,13.7,17.19,12.7,17.7,12.1,15.1
17197,12.9,14.8,17.19,18.59,18.6,17.8,20.0
17199,20.3,15.3,17.19,21.4,17.7,16.0,23.4
17201,13.72,32.9,17.19,18.59,50.2,17.8,23.4
17203,13.72,14.8,17.19,11.2,17.7,10.6,15.0
18001,10.7,10.9,12.1,14.9,17.7,17.8,18.5
18003,13.9,14.8,19.5,24.0,17.7,17.8,23.4
18005,15.7,14.2,19.3,35.1,24.1,23.5,23.4
18007,13.72,14.2,17.19,16.2,17.7,16.0,21.4
18009,13.72,14.8,37.4,18.59,17.7,27.4,23.4
18011,12.5,16.8,17.19,18.59,20.7,17.8,23.4
18013,13.72,21.2,19.1,18.59,21.7,18.0,28.9
18015,13.72,13.9,14.7,15.6,18.6,15.4,22.2
18017,13.72,10.8,17.19,18.59,17.7,17.8,19.2
18019,23.7,14.8,35.0,33.6,39.9,33.7,50.8
18021,12.5,14.8,17.19,17.6,17.7,17.4,17.6
18023,17.0,14.8,17.19,18.59,24.4,17.8,23.4
18025,15.5,15.9,17.19,18.59,17.7,17.8,32.7
18027,13.72,9.0,17.19,18.59,17.7,11.6,23.4
18029,26.1,14.8,31.3,18.59,17.7,31.1,36.3
18031,17.4,14.8,21.6,27.3,20.0,24.7,36.3
18033,10.8,14.7,13.4,18.59,17.7,19.8,26.1
18035,27.9,14.8,31.9,41.0,17.7,36.0,50.1
18037,13.72,14.8,17.19,8.8,9.8,17.8,23.4
18039,10.9,14.8,11.8,18.59,14.4,17.8,23.4
18041,13.72,14.8,55.5,66.2,54.6,67.9,77.3
18043,23.8,22.6,17.19,33.2,17.7,17.8,39.9
18045,14.4,14.8,17.5,17.6,17.7,17.8,23.4
18047,21.4,14.8,17.19,26.7,17.7,27.6,40.8
18049,13.5,14.8,17.19,17.4,17.7,17.8,25.8
18051,9.1,14.8,17.19,13.5,17.7,12.6,14.7
18053,20.5,14.8,17.19,37.9,17.7,24.9,23.4
18055,13.72,17.8,17.19,18.59,18.2,17.8,23.4
18057,13.72,10.6,17.19,14.3,11.9,17.8,14.1
18059,23.0,14.8,18.3,19.5,17.7,18.3,29.1
18061,14.9,18.2,26.4,18.59,21.0,17.8,33.6
18063,13.72,10.4,17.19,19.2,15.5,17.8,23.4
18065,13.72,23.0,22.2,28.9,17.7,17.8,30.6
18067,24.4,34.3,17.19,18.59,17.7,37.4,23.4
18069,15.4,14.8,17.19,15.9,17.7,18.0,23.4
18071,26.8,14.8,26.1,18.59,36.2,25.0,41.4
18073,12.7,14.8,20.0,18.59,17.0,19.9,23.4
18075,17.6,14.8,17.19,18.59,33.0,30.9,32.4
18077,14.9,17.6,17.19,18.59,20.7,17.8,23.4
18079,25.4,28.2,29.5,18.59,17.7,36.1,36.2
18081,13.72,14.8,23.3,22.6,22.1,19.5,36.3
18083,11.8,14.8,17.0,18.59,17.7,17.8,17.8
18085,13.72,14.8,14.3,20.3,17.7,14.7,23.4
18087,5.8,14.8,17.19,6.7,6.4,5.9,23.4
18089,13.72,13.2,17.19,31.5,25.6,17.8,23.4
18091,17.3,14.8,17.19,18.59,20.0,17.8,38.6
18093,13.72,12.4,17.19,15.7,17.7,17.8,23.4
18095,25.9,14.8,31.6,39.2,17.7,40.3,23.4
18097,25.9,26.7,17.19,38.0,17.7,38.7,23.4
18099,13.72,14.8,17.19,18.59,17.7,17.8,23.4
18101,10.1,14.8,12.4,15.0,17.7,14.8,23.4
18103,11.4,14.8,17.19,16.6,17.7,18.1,22.6
18105,19.0,14.9,18.6,19.9,18.6,17.8,23.4
18107,19.6,14.8,21.7,30.0,30.4,25.5,23.4
18109,13.72,26.2,17.19,18.59,17.7,17.8,31.6
18111,13.72,14.8,25.3,19.4,25.8,17.8,23.4
18113,10.2,14.8,17.19,18.59,17.7,17.8,15.7
18115,13.72,24.5,26.1,18.59,17.7,27.5,23.4
18117,9.7,9.9,17.19,13.4,12.8,12.4,16.4
18119,13.72,14.8,16.6,18.6,15.2,17.8,24.8
18121,11.7,14.8,17.19,18.59,13.0,17.8,23.4
18123,13.72,14.8,14.5,18.59,11.8,17.8,23.4
18125,13.72,14.8,11.7,18.59,10.6,17.8,15.5
18127,22.7,21.1,26.8,18.59,22.0,17.8,23.4
18129,13.72,14.8,14.2,18.59,17.7,15.7,19.2
18131,22.6,14.8,28.8,18.59,28.0,24.5,23.4
18133,13.5,14.8,13.2,18.59,14.8,12.4,20.8
18135,13.72,14.8,31.3,18.59,28.1,30.1,23.4
18137,13.72,14.8,25.8,30.8,22.9,17.8,23.4
18139,13.72,14.8,23.6,27.7,17.7,21.1,23.4
18141,13.6,19.7,20.8,18.59,17.7,15.1,30.6
18143,36.0,39.6,17.19,52.1,47.1,44.3,23.4
18145,13.72,17.5,19.1,18.59,17.7,17.8,33.1
18147,7.9,14.8,10.9,9.8,17.7,17.8,23.4
18149,13.72,37.1,17.19,53.1,17.7,47.0,54.4
18151,8.9,8.2,10.2,9.7,17.7,10.7,23.4
18153,21.4,14.8,17.19,18.59,20.2,17.8,27.8
18155,13.72,14.8,17.19,18.59,25.7,29.3,36.3
18157,13.72,14.8,17.19,14.9,17.7,17.8,23.4
18159,18.4,14.8,17.19,18.59,22.8,22.1,25.9
18161,13.72,14.8,32.0,42.5,41.0,17.8,42.0
18163,21.6,24.2,17.19,35.1,24.1,17.8,28.7
18165,14.9,14.8,17.19,26.4,16.5,22.2,24.7
18167,15.4,16.1,17.19,18.59,17.9,19.8,20.4
18169,17.7,14.8,23.8,32.1,22.3,17.8,23.4
18171,13.72,14.8,17.19,18.59,16.9,16.4,22.0
18173,8.3,14.8,8.9,11.3,11.4,17.8,20.2
18175,21.8,14.8,17.19,29.2,25.9,25.2,23.4
18177,30.0,41.3,48.4,83.1,55.4,62.5,23.4
18179,13.72,14.8,15.9,18.59,18.8,17.8,23.4
18181,18.4,17.0,18.9,21.0,17.7,17.8,32.9
18183,13.72,14.8,17.19,10.7,17.7,17.8,16.5
19001,7.4,7.6,8.6,18.59,17.7,9.7,23.4
19003,7.8,9.1,17.19,11.2,10.0,11.0,13.3
19005,13.72,14.8,17.19,7.8,17.7,8.7,9.8
19007,13.72,14.8,17.19,14.7,17.7,15.3,23.4
19009,13.72,14.8,17.19,6.8,17.7,7.1,8.6
19011,4.6,14.8,6.4,18.59,6.5,6.0,23.4
19013,13.72,6.6,10.0,18.59,17.7,7.7,12.3
19015,13.72,14.8,8.2,8.7,8.4,17.8,10.8
19017,13.72,14.8,6.5,18.59,6.7,17.8,23.4
19019,13.72,14.8,17.19,18.59,17.7,9.1,23.4
19021,13.72,14.8,17.19,18.59,17.7,17.8,23.4
19023,13.72,5.3,17.19,6.5,6.2,17.8,7.7
19025,4.9,14.8,6.9,7.0,6.3,17.8,8.3
19027,13.72,5.8,17.19,7.9,17.7,17.8,23.4
19029,6.7,8.3,17.19,9.5,9.1,10.5,23.4
19031,13.72,14.8,17.19,7.2,6.9,17.8,23.4
19033,11.7,14.8,17.19,13.3,17.7,17.8,15.9
19035,3.6,4.2,17.19,4.8,17.7,5.4,6.5
19037,4.3,14.8,5.4,6.2,17.7,17.8,8.2
19039,13.72,8.3,17.19,11.4,17.7,11.2,23.4
19041,3.8,14.8,17.19,5.4,5.1,17.8,7.6
19043,13.72,14.8,7.2,18.59,7.9,8.6,23.4
19045,13.72,10.9,10.4,18.59,17.7,11.5,18.8
19047,13.72,5.3,17.19,18.59,17.7,17.8,8.1
19049,13.72,5.3,6.8,7.1,17.7,6.8,23.4
19051,5.6,14.8,6.5,7.0,17.7,17.8,23.4
19053,13.72,14.8,10.2,18.59,9.8,10.1,13.0
19055,5.0,5.8,17.19,18.59,6.4,17.8,8.4
19057,13.72,14.8,17.19,18.59,17.7,17.8,20.0
19059,13.72,14.8,17.19,6.7,6.0,17.8,23.4
19061,13.72,14.8,17.19,9.0,9.1,17.8,12.2
19063,13.72,14.8,17.19,4.7,17.7,17.8,6.3
19065,13.72,14.8,17.19,18.59,6.7,17.8,23.4
19067,13.72,14.8,5.2,18.59,5.0,5.1,23.4
19069,4.0,14.8,5.3,18.59,17.7,17.8,6.7
19071,8.6,14.8,17.19,18.59,10.9,17.8,14.4
19073,6.0,14.8,7.4,8.4,7.6,8.3,23.4
19075,5.8,6.3,17.19,18.59,17.7,7.6,23.4
19077,13.72,5.8,17.19,18.59,6.4,17.8,9.0
19079,5.0,6.2,17.19,18.59,7.2,17.8,9.4
19081,13.72,14.8,4.4,18.59,4.5,17.8,6.3
19083,4.6,5.3,17.19,18.59,17.7,17.8,8.1
19085,13.72,8.7,10.5,18.59,17.7,17.8,13.2
19087,6.7,8.2,7.3,18.59,17.7,7.7,11.0
19089,3.2,14.8,17.19,18.59,4.1,17.8,23.4
19091,4.9,4.7,5.4,18.59,5.5,5.7,23.4
19093,5.1,14.8,6.3,6.8,6.5,17.8,23.4
19095,5.3,14.8,6.5,18.59,17.7,17.8,8.7
19097,10.4,8.9,17.19,10.7,17.7,13.3,23.4
19099,10.6,14.8,17.19,18.59,17.7,17.8,16.0
19101,13.72,14.8,17.19,11.8,10.7,11.7,13.8
19103,10.3,14.8,17.19,18.59,6.5,17.8,23.4
19105,13.72,5.9,6.7,6.7,6.4,17.8,8.9
19107,5.6,6.1,17.19,7.4,17.7,6.9,23.4
19109,3.5,4.0,4.3,18.59,4.4,5.1,23.4
19111,13.72,14.8,15.7,18.59,17.7,12.9,17.3
19113,12.5,12.8,10.5,14.8,17.7,17.8,22.2
19115,13.72,14.8,17.19,10.6,9.5,9.8,23.4
19117,8.2,9.0,10.2,13.1,17.7,17.8,14.6
19119,13.72,4.4,4.7,5.0,5.1,17.8,6.7
19121,13.72,7.4,8.8,18.59,17.7,9.9,23.4
19123,13.72,14.8,17.19,10.4,17.7,17.8,23.4
19125,13.72,10.2,11.4,18.59,17.7,11.3,13.2
19127,13.72,4.9,5.8,18.59,17.7,17.8,23.4
19129,13.72,7.8,17.19,8.9,10.2,8.8,23.4
19131,13.72,14.8,4.7,5.0,17.7,4.9,6.4
19133,13.72,14.8,9.5,18.59,9.7,10.0,12.8
19135,6.9,14.8,17.19,18.59,8.2,8.4,23.4
19137,13.72,14.8,12.6,14.3,17.7,13.3,15.9
19139,5.9,14.8,8.0,18.59,7.7,8.4,23.4
19141,3.0,3.2,17.19,3.9,17.7,3.9,5.3
19143,5.5,5.6,17.19,18.59,7.9,7.2,8.7
19145,6.5,14.8,17.19,10.8,8.2,17.8,13.5
19147,3.4,14.8,4.3,4.6,4.4,17.8,23.4
19149,4.2,14.8,5.2,18.59,17.7,17.8,7.4
19151,4.4,4.8,17.19,5.9,6.0,17.8,7.5
19153,13.72,15.2,14.3,16.8,15.8,21.5,23.4
19155,13.72,11.3,17.19,18.59,17.7,17.8,23.4
19157,13.72,6.4,17.19,7.4,8.4,17.8,23.4
19159,13.72,7.9,17.19,18.59,17.7,17.8,13.0
19161,13.72,6.0,6.9,8.4,7.5,17.8,9.3
19163,11.2,18.6,17.19,18.59,14.9,17.8,23.4
19165,13.72,14.8,7.7,18.59,17.7,7.7,11.1
19167,13.72,2.6,3.0,18.59,17.7,3.0,23.4
19169,5.9,6.9,17.19,18.59,7.3,6.5,9.2
19171,13.72,14.8,17.19,9.1,17.7,7.5,23.4
19173,6.3,14.8,8.8,8.4,17.7,8.8,23.4
19175,13.72,14.8,17.19,13.0,17.7,17.8,23.4
19177,13.72,8.4,9.0,18.59,10.4,17.8,11.4
19179,7.9,8.9,10.0,13.0,10.8,17.8,13.5
19181,13.72,7.8,17.19,9.6,11.1,11.9,23.4
19183,6.7,14.8,7.7,7.8,7.5,17.8,23.4
19185,13.72,8.6,17.19,18.59,10.1,11.0,14.1
19187,11.1,10.7,13.2,18.59,12.2,17.8,23.4
19189,13.72,4.4,5.0,5.7,17.7,17.8,23.4
19191,13.72,4.4,17.19,18.59,17.7,17.8,6.3
19193,8.6,14.8,17.19,18.59,8.9,8.7,23.4
19195,7.0,14.8,17.19,18.59,17.7,17.8,11.7
19197,4.8,14.8,6.3,18.59,6.0,17.8,8.5
20001,12.6,14.8,17.19,16.5,17.7,17.8,21.6
