FIPS,2014 OD,2015 OD,2016 OD,2017 OD,2018 OD,2019 OD,2020 OD
13013,-9.0,14.6,18.0,21.0,-9.0,-9.0,-9.0
13015,17.3,-9.0,-9.0,23.8,-9.0,-9.0,30.3
13017,7.3,7.9,-9.0,-9.0,8.7,-9.0,-9.0
13019,-9.0,8.1,10.2,10.3,-9.0,12.7,-9.0
13021,-9.0,10.9,-9.0,13.5,-9.0,10.5,-9.0
13023,9.7,-9.0,-9.0,13.5,11.5,11.8,19.9
13025,17.6,22.2,25.9,-9.0,-9.0,-9.0,30.9
13027,6.7,-9.0,8.2,8.3,8.4,-9.0,10.3
13029,8.0,10.1,10.1,-9.0,-9.0,-9.0,16.0
13031,5.5,6.2,-9.0,-9.0,6.6,8.5,-9.0
13033,-9.0,-9.0,13.3,-9.0,13.6,16.4,17.2
13035,-9.0,21.3,-9.0,22.5,21.7,21.0,-9.0
13037,5.3,6.2,-9.0,7.1,6.8,-9.0,-9.0
13039,10.2,13.1,13.7,-9.0,13.9,14.1,18.0
13043,7.8,8.0,9.6,-9.0,-9.0,-9.0,-9.0
13045,19.1,18.7,-9.0,-9.0,-9.0,26.6,29.8
13047,20.0,-9.0,-9.0,30.5,18.3,-9.0,29.0
13049,11.0,13.4,-9.0,-9.0,-9.0,-9.0,-9.0
13051,9.5,-9.0,12.5,13.4,-9.0,13.4,-9.0
13053,-9.0,8.0,9.1,-9.0,9.9,10.8,14.6
13055,17.1,-9.0,23.5,-9.0,-9.0,22.2,-9.0
13057,15.9,19.8,19.7,-9.0,19.4,13.6,21.6
13059,9.4,10.2,-9.0,-9.0,11.0,-9.0,14.7
13061,-9.0,9.9,-9.0,-9.0,10.9,-9.0,-9.0
13063,-9.0,-9.0,9.1,12.6,9.7,8.6,16.0
13065,-9.0,-9.0,-9.0,-9.0,10.2,-9.0,-9.0
13067,-9.0,-9.0,16.7,19.4,-9.0,-9.0,21.6
13069,-9.0,-9.0,-9.0,19.7,19.9,-9.0,19.4
13071,-9.0,9.6,9.1,10.7,-9.0,10.5,16.1
13073,11.9,12.2,-9.0,15.7,-9.0,-9.0,17.4
13075,9.3,10.7,10.1,-9.0,11.0,12.0,15.9
13077,-9.0,-9.0,12.6,15.7,-9.0,-9.0,-9.0
13079,-9.0,13.0,18.5,18.6,-9.0,17.3,20.5
13081,-9.0,-9.0,-9.0,9.0,-9.0,-9.0,11.8
13083,13.9,-9.0,14.3,-9.0,-9.0,-9.0,-9.0
13085,16.9,-9.0,21.1,-9.0,-9.0,20.4,-9.0
13087,7.4,8.5,-9.0,9.1,-9.0,-9.0,14.0
13089,-9.0,-9.0,10.2,-9.0,-9.0,13.0,14.1
13091,11.7,-9.0,16.6,-9.0,-9.0,16.5,26.2
13093,-9.0,-9.0,7.0,-9.0,-9.0,7.0,10.1
13095,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
13097,-9.0,13.4,-9.0,-9.0,-9.0,-9.0,-9.0
13099,-9.0,-9.0,8.6,-9.0,-9.0,9.0,-9.0
13101,-9.0,-9.0,10.9,12.5,-9.0,11.6,-9.0
13103,-9.0,8.8,-9.0,14.5,10.2,10.8,15.0
13105,16.4,17.7,16.8,19.9,-9.0,-9.0,-9.0
13107,-9.0,7.2,-9.0,-9.0,-9.0,-9.0,11.4
13109,-9.0,7.0,-9.0,9.1,-9.0,9.0,10.8
13111,22.5,-9.0,27.3,-9.0,-9.0,22.3,34.5
13113,-9.0,-9.0,9.7,13.0,-9.0,-9.0,12.7
13115,-9.0,14.9,18.5,16.4,20.4,18.9,-9.0
13117,12.9,14.5,10.9,-9.0,-9.0,12.6,11.4
13119,-9.0,-9.0,25.7,-9.0,-9.0,-9.0,-9.0
13121,-9.0,14.5,-9.0,-9.0,16.2,-9.0,-9.0
13123,17.4,-9.0,21.3,26.6,17.8,20.8,-9.0
13125,-9.0,-9.0,13.3,14.3,15.5,-9.0,-9.0
13127,-9.0,-9.0,-9.0,19.2,15.8,16.6,25.4
13129,-9.0,-9.0,-9.0,-9.0,18.2,14.5,16.4
13131,5.3,-9.0,6.5,7.8,6.3,-9.0,-9.0
13133,-9.0,10.7,10.7,12.1,-9.0,10.5,14.7
13135,-9.0,-9.0,-9.0,10.4,10.7,8.8,-9.0
13137,-9.0,11.4,-9.0,14.5,-9.0,-9.0,-9.0
13139,-9.0,-9.0,16.1,-9.0,-9.0,15.9,-9.0
13141,6.2,-9.0,7.7,8.8,7.9,9.8,-9.0
13143,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
13145,8.6,9.7,14.0,10.9,-9.0,-9.0,17.3
13147,-9.0,13.2,-9.0,14.1,15.0,15.3,23.8
13149,-9.0,13.4,-9.0,-9.0,-9.0,-9.0,-9.0
13151,13.8,12.9,-9.0,13.8,-9.0,13.6,-9.0
13153,8.6,-9.0,10.2,-9.0,10.6,12.3,-9.0
13155,8.1,-9.0,-9.0,-9.0,10.3,-9.0,12.7
13157,16.7,22.5,20.0,-9.0,-9.0,20.2,-9.0
13159,11.3,11.6,13.0,-9.0,14.1,-9.0,-9.0
13161,-9.0,17.9,-9.0,23.7,-9.0,-9.0,-9.0
13163,-9.0,9.4,-9.0,-9.0,10.3,-9.0,13.4
13165,-9.0,7.8,9.4,9.5,-9.0,9.4,-9.0
13167,8.1,-9.0,10.0,-9.0,-9.0,9.4,12.0
13169,-9.0,12.3,12.3,16.1,-9.0,-9.0,-9.0
13171,-9.0,18.0,17.1,-9.0,-9.0,-9.0,-9.0
13173,-9.0,-9.0,-9.0,-9.0,8.3,-9.0,12.3
13175,-9.0,12.2,14.8,14.2,13.1,12.8,19.0
13177,-9.0,8.7,-9.0,-9.0,9.4,10.1,12.5
13179,9.1,-9.0,-9.0,11.9,12.7,10.7,-9.0
13181,10.8,-9.0,-9.0,16.1,-9.0,-9.0,18.9
13183,10.2,-9.0,-9.0,14.6,11.8,-9.0,15.0
13185,6.0,-9.0,8.9,-9.0,9.0,8.1,-9.0
13187,13.6,-9.0,21.4,25.3,-9.0,-9.0,-9.0
13189,9.7,9.9,11.8,-9.0,15.8,14.6,-9.0
13191,-9.0,-9.0,17.6,15.9,-9.0,-9.0,-9.0
13193,-9.0,-9.0,7.8,7.9,7.5,8.8,-9.0
13195,24.9,-9.0,-9.0,-9.0,-9.0,22.7,29.2
13197,7.2,7.4,-9.0,-9.0,9.7,8.8,-9.0
13199,13.2,15.0,-9.0,-9.0,17.1,15.7,-9.0
13201,9.2,-9.0,10.7,-9.0,-9.0,-9.0,17.4
13205,7.3,-9.0,7.9,10.1,-9.0,8.9,11.2
13207,-9.0,-9.0,14.2,15.0,-9.0,-9.0,-9.0
13209,-9.0,9.8,10.5,-9.0,-9.0,11.7,15.0
13211,-9.0,9.9,-9.0,13.3,-9.0,11.6,16.2
13213,24.4,-9.0,-9.0,25.8,-9.0,-9.0,29.6
13215,-9.0,-9.0,-9.0,12.7,-9.0,-9.0,-9.0
13217,-9.0,12.0,-9.0,-9.0,12.4,13.8,19.5
13219,10.2,9.9,-9.0,-9.0,-9.0,-9.0,-9.0
13221,-9.0,-9.0,13.3,15.9,-9.0,-9.0,20.5
13223,-9.0,-9.0,20.4,-9.0,-9.0,-9.0,24.2
13225,9.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
13227,15.8,14.5,-9.0,22.2,18.6,-9.0,21.6
13229,-9.0,15.0,-9.0,17.8,-9.0,20.5,27.7
13231,8.6,9.9,-9.0,11.9,-9.0,-9.0,-9.0
13233,-9.0,-9.0,22.6,24.6,-9.0,-9.0,-9.0
13235,8.1,8.8,10.6,12.8,10.8,11.8,-9.0
13237,8.7,10.6,-9.0,12.6,11.5,12.4,-9.0
13239,-9.0,8.4,9.6,10.3,9.8,10.1,13.9
13241,-9.0,23.7,24.9,-9.0,-9.0,-9.0,34.5
13243,4.7,-9.0,-9.0,6.8,6.1,6.7,-9.0
13245,-9.0,-9.0,22.8,26.2,27.9,-9.0,-9.0
13247,-9.0,13.3,16.9,-9.0,-9.0,-9.0,-9.0
13249,5.8,6.4,-9.0,-9.0,-9.0,-9.0,10.5
13251,-9.0,7.6,-9.0,9.2,8.3,9.1,12.2
13253,-9.0,-9.0,11.4,14.7,13.2,-9.0,-9.0
13255,14.2,-9.0,16.8,17.5,-9.0,-9.0,-9.0
13257,-9.0,-9.0,21.9,20.1,20.3,19.7,-9.0
13259,6.3,7.3,-9.0,8.4,-9.0,-9.0,10.6
13261,5.2,-9.0,6.0,-9.0,-9.0,-9.0,-9.0
13263,-9.0,-9.0,-9.0,-9.0,12.3,14.3,20.7
13265,-9.0,9.8,-9.0,12.1,-9.0,12.7,-9.0
13267,-9.0,14.6,16.3,-9.0,15.0,14.6,-9.0
13269,-9.0,-9.0,-9.0,14.1,-9.0,-9.0,-9.0
13271,8.5,-9.0,11.0,-9.0,10.7,11.6,-9.0
13273,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,8.9
13275,6.2,-9.0,7.0,7.9,-9.0,-9.0,-9.0
13277,5.7,8.1,9.0,8.2,7.8,-9.0,9.9
13279,-9.0,12.1,-9.0,-9.0,-9.0,-9.0,18.3
13281,20.0,19.3,22.8,24.3,-9.0,22.5,27.9
13283,6.4,7.0,8.5,8.6,8.2,-9.0,-9.0
13285,13.5,16.0,-9.0,-9.0,13.4,13.6,22.5
13287,-9.0,-9.0,-9.0,-9.0,-9.0,10.7,-9.0
13289,-9.0,10.6,13.5,-9.0,-9.0,-9.0,-9.0
13291,14.7,17.6,-9.0,19.4,20.6,-9.0,30.0
13293,-9.0,-9.0,-9.0,-9.0,15.1,14.6,-9.0
13295,-9.0,15.1,18.9,-9.0,-9.0,20.7,-9.0
13297,15.3,-9.0,17.5,-9.0,-9.0,-9.0,-9.0
13299,24.9,14.8,17.1,-9.0,17.4,-9.0,-9.0
13301,8.9,-9.0,-9.0,-9.0,-9.0,11.7,-9.0
13303,-9.0,-9.0,-9.0,7.8,-9.0,7.7,9.7
13305,-9.0,21.3,-9.0,23.5,-9.0,20.2,-9.0
13307,-9.0,6.6,7.5,7.6,7.3,-9.0,9.7
13309,-9.0,-9.0,10.2,11.7,-9.0,10.8,-9.0
13311,-9.0,-9.0,20.7,18.9,20.9,-9.0,29.8
13313,12.5,13.6,-9.0,-9.0,-9.0,-9.0,-9.0
13315,-9.0,7.8,9.4,9.0,-9.0,8.8,-9.0
13317,-9.0,12.5,-9.0,-9.0,-9.0,15.9,20.1
13319,-9.0,-9.0,10.7,-9.0,11.6,-9.0,15.3
13321,-9.0,-9.0,12.9,-9.0,11.2,12.2,-9.0
15001,11.2,11.6,12.4,-9.0,-9.0,11.0,-9.0
15003,10.6,-9.0,14.2,15.1,-9.0,-9.0,21.3
15005,-9.0,-9.0,-9.0,-9.0,19.4,-9.0,-9.0
15007,11.2,11.9,14.0,14.0,-9.0,16.7,20.0
15009,13.4,11.8,12.4,-9.0,15.3,-9.0,-9.0
16001,15.5,11.0,-9.0,15.5,15.7,16.5,-9.0
16003,-9.0,-9.0,-9.0,13.2,-9.0,13.8,15.6
16005,-9.0,-9.0,-9.0,25.2,-9.0,-9.0,-9.0
16007,-9.0,-9.0,19.9,18.9,19.2,-9.0,23.6
16009,12.8,-9.0,16.7,-9.0,-9.0,17.6,23.4
16011,13.0,9.9,12.6,11.5,12.3,-9.0,-9.0
16013,-9.0,-9.0,11.9,-9.0,12.1,12.4,-9.0
16015,-9.0,-9.0,17.1,17.2,-9.0,-9.0,21.3
16017,-9.0,-9.0,11.9,13.7,-9.0,13.3,-9.0
16019,18.9,-9.0,-9.0,-9.0,-9.0,-9.0,21.3
16021,14.5,14.8,15.7,-9.0,-9.0,18.4,-9.0
16023,-9.0,10.0,-9.0,12.2,-9.0,-9.0,15.5
16025,-9.0,-9.0,11.6,-9.0,-9.0,12.3,-9.0
16027,-9.0,-9.0,-9.0,-9.0,11.4,9.7,-9.0
16029,-9.0,-9.0,12.7,-9.0,13.1,-9.0,-9.0
16031,8.5,10.3,10.3,11.6,12.4,12.7,-9.0
16033,-9.0,10.6,-9.0,14.0,12.5,-9.0,16.6
16035,8.2,-9.0,10.8,-9.0,10.4,-9.0,-9.0
16037,11.0,11.3,12.8,14.7,14.0,-9.0,17.4
16039,-9.0,10.3,11.5,14.2,11.7,16.3,14.7
16041,-9.0,-9.0,14.2,-9.0,-9.0,13.2,16.6
16043,7.7,8.9,-9.0,-9.0,-9.0,11.2,-9.0
16045,14.4,-9.0,-9.0,19.4,-9.0,-9.0,-9.0
16047,-9.0,-9.0,10.4,-9.0,11.3,-9.0,13.0
16049,-9.0,-9.0,11.6,14.7,-9.0,12.2,-9.0
16051,6.1,7.4,8.3,-9.0,-9.0,8.6,-9.0
16053,-9.0,8.6,-9.0,10.2,9.3,-9.0,11.2
16055,-9.0,13.3,-9.0,14.5,14.4,-9.0,19.8
16057,8.0,-9.0,10.6,-9.0,13.9,-9.0,-9.0
16059,10.9,13.4,-9.0,-9.0,13.8,-9.0,-9.0
16061,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,17.3
16063,-9.0,10.2,11.6,-9.0,12.7,-9.0,15.7
16065,-9.0,4.5,4.5,-9.0,-9.0,4.7,6.6
16067,11.6,13.2,12.6,13.4,-9.0,13.9,-9.0
16069,-9.0,14.2,-9.0,-9.0,-9.0,-9.0,-9.0
16071,10.1,-9.0,12.5,13.4,-9.0,14.0,18.0
16073,11.3,-9.0,-9.0,13.2,14.2,-9.0,17.3
16075,11.7,17.4,-9.0,15.0,16.0,17.1,19.8
16077,9.7,11.9,11.9,-9.0,11.5,-9.0,17.1
16079,16.5,18.9,22.4,-9.0,24.1,22.1,28.9
16081,-9.0,8.4,-9.0,-9.0,-9.0,10.6,-9.0
16083,-9.0,17.4,-9.0,-9.0,-9.0,-9.0,29.5
16085,-9.0,15.5,-9.0,-9.0,15.8,15.2,-9.0
16087,7.5,-9.0,-9.0,11.2,-9.0,-9.0,12.4
17001,-9.0,-9.0,14.3,-9.0,15.8,12.1,-9.0
17003,8.4,-9.0,-9.0,-9.0,10.7,11.0,13.3
17005,12.0,-9.0,14.6,-9.0,-9.0,-9.0,19.2
17007,-9.0,-9.0,-9.0,18.8,-9.0,-9.0,-9.0
17009,-9.0,-9.0,-9.0,8.6,8.2,-9.0,11.6
17011,-9.0,-9.0,-9.0,15.9,13.9,15.0,-9.0
17013,-9.0,-9.0,-9.0,18.0,15.2,15.6,22.7
17015,7.9,10.3,-9.0,-9.0,9.4,-9.0,-9.0
17017,8.1,8.8,8.9,-9.0,10.3,-9.0,-9.0
17019,-9.0,14.5,12.3,16.4,15.2,-9.0,22.6
17021,14.9,16.7,19.3,18.6,-9.0,13.8,-9.0
17023,-9.0,14.1,15.8,-9.0,16.2,-9.0,21.9
17025,-9.0,11.5,-9.0,-9.0,-9.0,11.4,-9.0
17027,-9.0,-9.0,11.4,12.1,10.5,11.3,-9.0
17029,-9.0,-9.0,-9.0,11.7,-9.0,-9.0,18.1
17031,11.9,13.3,-9.0,23.7,23.4,26.3,37.0
17033,-9.0,-9.0,12.6,14.2,-9.0,-9.0,-9.0
17035,-9.0,7.9,9.0,-9.0,-9.0,-9.0,-9.0
17037,8.9,9.1,-9.0,15.6,-9.0,14.0,-9.0
17039,-9.0,-9.0,21.2,-9.0,-9.0,-9.0,-9.0
17041,-9.0,-9.0,-9.0,12.1,9.8,12.6,12.6
17043,9.9,-9.0,-9.0,15.8,-9.0,-9.0,-9.0
17045,-9.0,13.4,14.2,-9.0,14.5,12.6,-9.0
17047,12.4,-9.0,16.3,17.5,15.8,16.2,-9.0
17049,9.1,11.5,-9.0,-9.0,-9.0,11.4,-9.0
17051,-9.0,-9.0,17.8,-9.0,-9.0,-9.0,20.7
17053,-9.0,-9.0,-9.0,-9.0,13.8,12.6,16.9
17055,-9.0,-9.0,-9.0,-9.0,20.4,-9.0,34.7
17057,-9.0,-9.0,15.2,-9.0,16.3,13.8,-9.0
17059,17.9,16.2,22.1,-9.0,-9.0,20.7,24.9
17061,13.9,15.1,17.0,20.3,20.6,-9.0,23.7
17063,15.6,-9.0,24.5,17.4,-9.0,27.0,-9.0
17065,-9.0,9.6,-9.0,-9.0,11.2,11.5,15.6
17067,-9.0,8.0,8.5,9.7,10.4,-9.0,13.5
17069,18.5,20.2,24.4,-9.0,-9.0,24.2,-9.0
17071,-9.0,-9.0,-9.0,11.1,10.0,-9.0,-9.0
17073,-9.0,8.6,-9.0,9.6,-9.0,-9.0,-9.0
17075,16.5,-9.0,-9.0,19.8,23.1,24.8,24.9
17077,14.3,-9.0,-9.0,18.1,-9.0,-9.0,21.0
17079,9.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
17081,12.3,-9.0,16.8,19.4,19.7,19.2,26.9
17083,-9.0,-9.0,-9.0,40.3,31.5,25.5,-9.0
17085,8.4,-9.0,9.7,-9.0,9.4,10.2,12.8
17087,13.1,11.2,13.5,-9.0,14.7,-9.0,-9.0
17089,-9.0,7.9,-9.0,16.3,-9.0,14.4,-9.0
17091,-9.0,15.9,18.0,-9.0,-9.0,-9.0,-9.0
17093,9.3,9.4,17.1,-9.0,14.0,12.1,15.7
17095,-9.0,13.2,-9.0,16.6,14.2,16.5,19.6
17097,11.6,10.9,13.2,14.0,14.3,13.3,17.0
17099,18.3,24.5,-9.0,-9.0,-9.0,-9.0,-9.0
17101,13.9,-9.0,-9.0,-9.0,-9.0,-9.0,21.0
17103,-9.0,-9.0,15.2,16.0,-9.0,-9.0,21.1
17105,-9.0,19.3,-9.0,-9.0,26.8,24.1,31.9
17107,11.1,-9.0,15.5,15.7,-9.0,14.0,-9.0
17109,6.2,5.7,8.1,7.7,7.0,8.0,9.5
17111,12.8,-9.0,17.8,25.4,-9.0,14.5,-9.0
17113,12.7,-9.0,13.9,18.1,17.4,17.3,-9.0
17115,-9.0,-9.0,16.2,16.8,18.6,-9.0,-9.0
17117,-9.0,15.2,-9.0,15.4,17.8,-9.0,24.2
17119,-9.0,27.1,-9.0,-9.0,39.3,-9.0,-9.0
17121,20.8,23.0,-9.0,25.3,23.6,28.3,36.7
17123,9.7,-9.0,-9.0,12.8,-9.0,-9.0,21.3
17125,-9.0,12.9,-9.0,-9.0,-9.0,-9.0,18.2
17127,16.6,16.9,-9.0,-9.0,19.6,23.7,-9.0
17129,-9.0,14.3,14.3,-9.0,-9.0,16.0,-9.0
17131,-9.0,9.1,-9.0,-9.0,11.9,-9.0,14.6
17133,-9.0,-9.0,-9.0,-9.0,13.8,-9.0,17.9
17135,13.3,15.0,-9.0,19.5,-9.0,-9.0,30.4
17137,15.3,12.1,-9.0,-9.0,-9.0,14.1,-9.0
17139,-9.0,-9.0,7.7,-9.0,-9.0,9.7,10.9
17141,-9.0,-9.0,17.2,15.3,-9.0,15.8,18.7
17143,15.7,19.9,18.9,30.5,-9.0,-9.0,23.8
17145,-9.0,13.6,20.8,-9.0,-9.0,16.0,23.0
17147,8.2,8.4,-9.0,12.0,9.7,-9.0,-9.0
17149,9.6,9.8,13.2,-9.0,-9.0,13.1,-9.0
17151,16.6,18.0,-9.0,19.5,-9.0,20.4,26.0
17153,11.3,11.5,13.1,15.0,-9.0,-9.0,18.9
17155,-9.0,-9.0,19.6,-9.0,-9.0,20.6,24.7
17157,15.2,-9.0,-9.0,15.0,18.4,14.8,-9.0
17159,-9.0,9.7,9.8,11.1,-9.0,10.9,13.8
17161,9.8,9.6,11.8,14.6,12.0,-9.0,-9.0
17163,17.3,13.6,16.1,-9.0,25.2,26.8,-9.0
17165,24.7,25.2,26.5,29.3,-9.0,36.2,-9.0
17167,-9.0,20.2,-9.0,-9.0,21.0,19.4,-9.0
17169,-9.0,-9.0,8.4,9.6,8.6,-9.0,11.4
17171,-9.0,9.7,11.7,-9.0,-9.0,-9.0,15.0
17173,10.3,10.0,-9.0,14.1,-9.0,-9.0,19.2
17175,-9.0,-9.0,-9.0,14.4,-9.0,15.0,-9.0
17177,11.7,14.5,-9.0,-9.0,-9.0,-9.0,19.8
17179,-9.0,15.8,-9.0,23.4,18.8,-9.0,-9.0
17181,13.1,-9.0,16.8,19.9,-9.0,18.6,-9.0
17183,-9.0,-9.0,-9.0,28.4,-9.0,-9.0,-9.0
17185,-9.0,11.3,15.2,-9.0,-9.0,13.4,-9.0
17187,-9.0,6.6,7.5,-9.0,-9.0,-9.0,-9.0
17189,-9.0,15.0,-9.0,15.2,13.7,-9.0,21.0
17191,-9.0,9.9,9.9,10.0,-9.0,-9.0,-9.0
17193,11.7,-9.0,13.5,-9.0,-9.0,-9.0,-9.0
17195,-9.0,13.7,-9.0,12.7,-9.0,12.1,15.1
17197,12.9,-9.0,-9.0,-9.0,18.6,-9.0,20.0
17199,20.3,15.3,-9.0,21.4,-9.0,16.0,-9.0
17201,-9.0,32.9,-9.0,-9.0,50.2,-9.0,-9.0
17203,-9.0,-9.0,-9.0,11.2,-9.0,10.6,15.0
18001,10.7,10.9,12.1,14.9,-9.0,-9.0,18.5
18003,13.9,-9.0,19.5,24.0,-9.0,-9.0,-9.0
18005,15.7,14.2,19.3,35.1,24.1,23.5,-9.0
18007,-9.0,14.2,-9.0,16.2,-9.0,16.0,21.4
18009,-9.0,-9.0,37.4,-9.0,-9.0,27.4,-9.0
18011,12.5,16.8,-9.0,-9.0,20.7,-9.0,-9.0
18013,-9.0,21.2,19.1,-9.0,21.7,18.0,28.9
18015,-9.0,13.9,14.7,15.6,18.6,15.4,22.2
18017,-9.0,10.8,-9.0,-9.0,-9.0,-9.0,19.2
18019,23.7,-9.0,35.0,33.6,39.9,33.7,50.8
18021,12.5,-9.0,-9.0,17.6,-9.0,17.4,17.6
18023,17.0,-9.0,-9.0,-9.0,24.4,-9.0,-9.0
18025,15.5,15.9,-9.0,-9.0,-9.0,-9.0,32.7
18027,-9.0,9.0,-9.0,-9.0,-9.0,11.6,-9.0
18029,26.1,-9.0,31.3,-9.0,-9.0,31.1,36.3
18031,17.4,-9.0,21.6,27.3,20.0,24.7,36.3
18033,10.8,14.7,13.4,-9.0,-9.0,19.8,26.1
18035,27.9,-9.0,31.9,41.0,-9.0,36.0,50.1
18037,-9.0,-9.0,-9.0,8.8,9.8,-9.0,-9.0
18039,10.9,-9.0,11.8,-9.0,14.4,-9.0,-9.0
18041,-9.0,-9.0,55.5,66.2,54.6,67.9,77.3
18043,23.8,22.6,-9.0,33.2,-9.0,-9.0,39.9
18045,14.4,-9.0,17.5,17.6,-9.0,-9.0,-9.0
18047,21.4,-9.0,-9.0,26.7,-9.0,27.6,40.8
18049,13.5,-9.0,-9.0,17.4,-9.0,-9.0,25.8
18051,9.1,-9.0,-9.0,13.5,-9.0,12.6,14.7
18053,20.5,-9.0,-9.0,37.9,-9.0,24.9,-9.0
18055,-9.0,17.8,-9.0,-9.0,18.2,-9.0,-9.0
18057,-9.0,10.6,-9.0,14.3,11.9,-9.0,14.1
18059,23.0,-9.0,18.3,19.5,-9.0,18.3,29.1
18061,14.9,18.2,26.4,-9.0,21.0,-9.0,33.6
18063,-9.0,10.4,-9.0,19.2,15.5,-9.0,-9.0
18065,-9.0,23.0,22.2,28.9,-9.0,-9.0,30.6
18067,24.4,34.3,-9.0,-9.0,-9.0,37.4,-9.0
18069,15.4,-9.0,-9.0,15.9,17.7,18.0,-9.0
18071,26.8,-9.0,26.1,-9.0,36.2,25.0,41.4
18073,12.7,-9.0,20.0,-9.0,17.0,19.9,-9.0
18075,17.6,-9.0,-9.0,-9.0,33.0,30.9,32.4
18077,14.9,17.6,-9.0,-9.0,20.7,-9.0,-9.0
18079,25.4,28.2,29.5,-9.0,-9.0,36.1,36.2
18081,-9.0,-9.0,23.3,22.6,22.1,19.5,36.3
18083,11.8,-9.0,17.0,-9.0,-9.0,-9.0,17.8
18085,-9.0,-9.0,14.3,20.3,-9.0,14.7,-9.0
18087,5.8,-9.0,-9.0,6.7,6.4,5.9,-9.0
18089,-9.0,13.2,-9.0,31.5,25.6,-9.0,-9.0
18091,17.3,-9.0,-9.0,-9.0,20.0,-9.0,38.6
18093,-9.0,12.4,-9.0,15.7,-9.0,-9.0,-9.0
18095,25.9,-9.0,31.6,39.2,-9.0,40.3,-9.0
18097,25.9,26.7,-9.0,38.0,-9.0,38.7,-9.0
18099,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
18101,10.1,-9.0,12.4,15.0,-9.0,14.8,-9.0
18103,11.4,-9.0,-9.0,16.6,-9.0,18.1,22.6
18105,19.0,14.9,18.6,19.9,18.6,-9.0,-9.0
18107,19.6,-9.0,21.7,30.0,30.4,25.5,-9.0
18109,-9.0,26.2,-9.0,-9.0,-9.0,-9.0,31.6
18111,-9.0,-9.0,25.3,19.4,25.8,-9.0,-9.0
18113,10.2,-9.0,-9.0,-9.0,-9.0,-9.0,15.7
18115,-9.0,24.5,26.1,-9.0,-9.0,27.5,-9.0
18117,9.7,9.9,-9.0,13.4,12.8,12.4,16.4
18119,-9.0,-9.0,16.6,18.6,15.2,-9.0,24.8
18121,11.7,-9.0,-9.0,-9.0,13.0,-9.0,-9.0
18123,-9.0,-9.0,14.5,-9.0,11.8,-9.0,-9.0
18125,-9.0,-9.0,11.7,-9.0,10.6,-9.0,15.5
18127,22.7,21.1,26.8,-9.0,22.0,-9.0,-9.0
18129,-9.0,-9.0,14.2,-9.0,-9.0,15.7,19.2
18131,22.6,-9.0,28.8,-9.0,28.0,24.5,-9.0
18133,13.5,-9.0,13.2,-9.0,14.8,12.4,20.8
18135,-9.0,-9.0,31.3,-9.0,28.1,30.1,-9.0
18137,-9.0,-9.0,25.8,30.8,22.9,-9.0,-9.0
18139,-9.0,-9.0,23.6,27.7,-9.0,21.1,-9.0
18141,13.6,19.7,20.8,-9.0,-9.0,15.1,30.6
18143,36.0,39.6,-9.0,52.1,47.1,44.3,-9.0
18145,-9.0,17.5,19.1,-9.0,-9.0,-9.0,33.1
18147,7.9,-9.0,10.9,9.8,-9.0,-9.0,-9.0
18149,-9.0,37.1,-9.0,53.1,-9.0,47.0,54.4
18151,8.9,8.2,10.2,9.7,-9.0,10.7,-9.0
18153,21.4,-9.0,-9.0,-9.0,20.2,-9.0,27.8
18155,-9.0,-9.0,-9.0,-9.0,25.7,29.3,36.3
18157,-9.0,-9.0,-9.0,14.9,-9.0,-9.0,-9.0
18159,18.4,-9.0,-9.0,-9.0,22.8,22.1,25.9
18161,-9.0,-9.0,32.0,42.5,41.0,-9.0,42.0
18163,21.6,24.2,-9.0,35.1,24.1,-9.0,28.7
18165,14.9,-9.0,-9.0,26.4,16.5,22.2,24.7
18167,15.4,16.1,-9.0,-9.0,17.9,19.8,20.4
18169,17.7,-9.0,23.8,32.1,22.3,-9.0,-9.0
18171,-9.0,-9.0,-9.0,-9.0,16.9,16.4,22.0
18173,8.3,-9.0,8.9,11.3,11.4,-9.0,20.2
18175,21.8,-9.0,-9.0,29.2,25.9,25.2,-9.0
18177,30.0,41.3,48.4,83.1,55.4,62.5,-9.0
18179,-9.0,-9.0,15.9,-9.0,18.8,-9.0,-9.0
18181,18.4,17.0,18.9,21.0,-9.0,-9.0,32.9
18183,-9.0,-9.0,-9.0,10.7,-9.0,-9.0,16.5
19001,7.4,7.6,8.6,-9.0,-9.0,9.7,-9.0
19003,7.8,9.1,-9.0,11.2,10.0,11.0,13.3
19005,-9.0,-9.0,-9.0,7.8,-9.0,8.7,9.8
19007,-9.0,-9.0,-9.0,14.7,-9.0,15.3,-9.0
19009,-9.0,-9.0,-9.0,6.8,-9.0,7.1,8.6
19011,4.6,-9.0,6.4,-9.0,6.5,6.0,-9.0
19013,-9.0,6.6,10.0,-9.0,-9.0,7.7,12.3
19015,-9.0,-9.0,8.2,8.7,8.4,-9.0,10.8
